1.50 K -1.211 -1.273 -1.239 -0.488
1.60 K -1.287 -1.345 -1.272 -0.492
1.70 K -1.363 -1.415 -1.305 -0.496
1.80 K -1.437 -1.482 -1.339 -0.506
1.90 K -1.508 -1.549 -1.378 -0.518
2.00 K -1.576 -1.612 -1.416 -0.530
2.10 K -1.644 -1.675 -1.453 -0.539
2.20 K -1.711 -1.737 -1.496 -0.550
2.30 K -1.781 -1.800 -1.539 -0.559
2.40 K -1.846 -1.858 -1.584 -0.566
2.50 K -1.908 -1.915 -1.627 -0.571
3.00 K -2.273 -2.253 -1.874 -0.601
0.02 g -0.023 -0.026 -0.040 -0.033
0.04 g -0.048 -0.052 -0.079 -0.066
0.06 g -0.073 -0.079 -0.119 -0.099
0.08 g -0.097 -0.105 -0.161 -0.132
0.10 g -0.122 -0.131 -0.203 -0.165
0.12 g -0.145 -0.157 -0.246 -0.197
0.16 g -0.191 -0.211 -0.341 -0.265
0.20 g -0.242 -0.269 -0.444 -0.334
0.24 g -0.294 -0.332 -0.553 -0.404
0.28 g -0.349 -0.402 -0.670 -0.472
0.32 g -0.404 -0.473 -0.789 -0.538
0.36 g -0.462 -0.551 -0.913 -0.603
0.40 g -0.522 -0.632 -1.032 -0.663
0.44 g -0.577 -0.709 -1.137 -0.715
0.48 g -0.631 -0.789 -1.239 -0.763
0.52 g -0.687 -0.874 -1.349 -0.815
0.60 g -0.809 -1.075 -1.593 -0.924
0.68 g -0.950 -1.323 -1.867 -1.038
0.76 g -1.140 -1.654 -2.168 -1.153
0.84 g -1.404 -2.088 -2.489 -1.265
0.92 g -1.749 -2.597 -2.793 -1.365
1.00 g -2.161 -3.112 -3.046 -1.447
1.10 g -2.765 -3.770 -3.314 -1.534
1.20 g -3.422 -4.418 -3.535 -1.608
1.30 g -3.988 -4.930 -3.704 -1.671
1.40 g -4.462 -5.334 -3.841 -1.724
1.50 g -4.944 -5.740 -3.970 -1.776
1.60 g -5.457 -6.172 -4.090 -1.824
1.70 g -5.959 -6.587 -4.196 -1.867
1.80 g -6.398 -6.940 -4.289 -1.905
1.90 g -6.804 -7.249 -4.373 -1.942
2.00 g -7.157 -7.514 -4.450 -1.974
2.10 g -7.491 -7.758 -4.525 -2.004
2.20 g -7.795 -7.974 -4.590 -2.031
2.30 g -8.061 -8.161 -4.650 -2.053
2.40 g -8.281 -8.312 -4.705 -2.068
2.50 g -8.469 -8.441 -4.755 -2.075
3.00 g -9.237 -8.961 -4.956 -2.050
0.02 r -0.024 -0.026 -0.035 -0.028
0.04 r -0.048 -0.053 -0.071 -0.055
0.06 r -0.073 -0.077 -0.105 -0.082
0.08 r -0.097 -0.103 -0.140 -0.109
0.10 r -0.120 -0.127 -0.175 -0.135
0.12 r -0.142 -0.151 -0.210 -0.161
0.16 r -0.187 -0.199 -0.283 -0.212
0.20 r -0.233 -0.250 -0.355 -0.263
0.24 r -0.277 -0.300 -0.429 -0.312
0.28 r -0.322 -0.351 -0.505 -0.361
0.32 r -0.365 -0.401 -0.581 -0.409
0.36 r -0.408 -0.453 -0.660 -0.457
0.40 r -0.450 -0.505 -0.743 -0.507
0.44 r -0.496 -0.564 -0.836 -0.563
0.48 r -0.541 -0.629 -0.932 -0.617
0.52 r -0.589 -0.696 -1.032 -0.672
0.60 r -0.699 -0.861 -1.260 -0.793
0.68 r -0.822 -1.039 -1.466 -0.895
0.76 r -0.960 -1.232 -1.658 -0.983
0.84 r -1.085 -1.397 -1.800 -1.048
0.92 r -1.236 -1.608 -1.990 -1.132
1.00 r -1.378 -1.791 -2.141 -1.198
1.10 r -1.613 -2.095 -2.389 -1.301
1.20 r -1.912 -2.476 -2.681 -1.416
1.30 r -2.264 -2.890 -2.964 -1.520
1.40 r -2.661 -3.334 -3.236 -1.615
1.50 r -3.215 -3.912 -3.527 -1.684
1.60 r -3.714 -4.406 -3.749 -1.775
1.70 r -4.354 -5.025 -3.970 -1.839
1.80 r -4.597 -5.216 -4.055 -1.870
1.90 r -5.158 -5.732 -4.207 -1.915
2.00 r -5.545 -6.069 -4.312 -1.948
2.10 r -5.896 -6.368 -4.410 -1.980
2.20 r -6.300 -6.718 -4.504 -2.010
2.30 r -6.611 -6.978 -4.578 -2.031
2.40 r -6.905 -7.218 -4.645 -2.046
